"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
WA-063,"Spokane County",3.63,124,2.1676,1.46
WA-065,"Stevens County",3.85,121,1.9389,1.91
WA-067,"Thurston County",3.61,119,1.6725,1.94
WA-069,"Wahkiakum County",4.18,104,1.4251,2.75
WA-071,"Walla Walla County",2.57,124,1.5746,1
WA-073,"Whatcom County",5,118,2.2324,2.77
WA-075,"Whitman County",3.44,127,2.1838,1.26
WA-077,"Yakima County",1.85,113,0.7696,1.08
WV-001,"Barbour County",5.21,78,0.4926,4.72
WV-003,"Berkeley County",3.29,54,-0.4231,3.71
WV-005,"Boone County",4.04,54,-0.4001,4.44
WV-007,"Braxton County",4.87,72,0.2291,4.64
WV-009,"Brooke County",4.97,91,0.7912,4.18
WV-011,"Cabell County",4.71,87,0.7705,3.94
WV-013,"Calhoun County",4.91,78,0.5848,4.33
WV-015,"Clay County",5.98,102,1.4666,4.51
WV-017,"Doddridge County",4.31,63,-0.0838,4.39
WV-019,"Fayette County",5.57,95,0.9748,4.6
WV-021,"Gilmer County",4.36,61,-0.0331,4.39
WV-023,"Grant County",2.75,27,-1.14,3.89
WV-025,"Greenbrier County",4.8,87,0.627,4.17
WV-027,"Hampshire County",2.8,33,-1.0401,3.84
WV-029,"Hancock County",4.59,83,0.4725,4.12
WV-031,"Hardy County",3.47,54,-0.5102,3.98
WV-033,"Harrison County",4.91,75,0.5282,4.38
WV-035,"Jackson County",6.01,116,1.9276,4.08
WV-037,"Jefferson County",4.14,82,0.3477,3.79
WV-039,"Kanawha County",4.72,89,0.5603,4.16
WV-041,"Lewis County",4.64,61,-0.0288,4.67
WV-043,"Lincoln County",3.76,51,-0.3928,4.15
WV-045,"Logan County",3.41,32,-0.9837,4.39
WV-047,"McDowell County",3.93,53,-0.3875,4.32
WV-049,"Marion County",4.25,61,-0.0896,4.34
WV-051,"Marshall County",5.31,96,0.9671,4.34
WV-053,"Mason County",6.3,120,2.4399,3.86
WV-055,"Mercer County",3.42,52,-0.6086,4.03
WV-057,"Mineral County",1.93,12,-1.832,3.76
WV-059,"Mingo County",2.96,23,-1.25,4.21
WV-061,"Monongalia County",4.07,53,-0.2967,4.37
WV-063,"Monroe County",2.89,36,-0.9566,3.85
WV-065,"Morgan County",2.8,40,-0.9739,3.77
WV-067,"Nicholas County",8.26,121,3.3419,4.92
WV-069,"Ohio County",5.52,103,1.2399,4.28
WV-071,"Pendleton County",4.62,90,0.6193,4
WV-073,"Pleasants County",4.63,77,0.4378,4.19
WV-075,"Pocahontas County",5.47,89,0.766,4.7
WV-077,"Preston County",3.8,30,-1.103,4.9
WV-079,"Putnam County",5.66,112,1.7042,3.96
WV-081,"Raleigh County",3.87,50,-0.5854,4.46
WV-083,"Randolph County",6.4,94,0.9996,5.4
WV-085,"Ritchie County",4.33,67,0.1059,4.22
WV-087,"Roane County",5.74,102,1.4436,4.3
WV-089,"Summers County",2.77,30,-1.0201,3.79
WV-091,"Taylor County",4.33,61,-0.1315,4.46
WV-093,"Tucker County",4.16,40,-0.8438,5
WV-095,"Tyler County",4.47,70,0.1394,4.33
WV-097,"Upshur County",5.43,76,0.235,5.2
WV-099,"Wayne County",2.79,29,-1.2521,4.04
WV-101,"Webster County",6.39,90,0.9182,5.47
WV-103,"Wetzel County",5.03,80,0.6056,4.42
WV-105,"Wirt County",5.45,100,1.2605,4.19
WV-107,"Wood County",5.29,100,1.2297,4.06
WV-109,"Wyoming County",4.34,68,-0.1597,4.5
WI-001,"Adams County",4,67,-0.1799,4.18
WI-003,"Ashland County",1.86,10,-2.3432,4.2
WI-005,"Barron County",2.14,11,-2.4068,4.55
WI-007,"Bayfield County",1.39,3,-2.5815,3.97
WI-009,"Brown County",3.53,67,-0.07,3.6
WI-011,"Buffalo County",3.61,44,-0.8162,4.43
WI-013,"Burnett County",2.65,27,-1.7459,4.4
WI-015,"Calumet County",4.32,82,0.5912,3.73
WI-017,"Chippewa County",2.18,10,-2.4481,4.63
WI-019,"Clark County",2.92,23,-1.6937,4.61
WI-021,"Columbia County",4.83,87,0.9671,3.86
WI-023,"Crawford County",3.53,45,-0.8602,4.39
WI-025,"Dane County",3.79,63,-0.3321,4.12
WI-027,"Dodge County",5.26,101,1.3233,3.94
WI-029,"Door County",2.01,29,-1.2505,3.26
WI-031,"Douglas County",1.88,11,-2.2245,4.1
WI-033,"Dunn County",1.99,7,-2.5415,4.53
WI-035,"Eau Claire County",2.89,27,-1.5731,4.46
WI-037,"Florence County",3.08,49,-0.7178,3.8
WI-039,"Fond du Lac County",4.64,89,0.8016,3.84
WI-041,"Forest County",2.49,27,-1.4539,3.94
WI-043,"Grant County",2.87,29,-1.4703,4.34
WI-045,"Green County",3.05,37,-1.2677,4.32
WI-047,"Green Lake County",3.94,63,-0.0725,4.01
WI-049,"Iowa County",2.96,32,-1.3799,4.34
WI-051,"Iron County",2.55,23,-1.7678,4.32
WI-053,"Jackson County",3.54,46,-0.8248,4.36
WI-055,"Jefferson County",4.37,82,0.5125,3.86
WI-057,"Juneau County",4.37,75,0.2363,4.13
WI-059,"Kenosha County",2.05,25,-1.6143,3.66
WI-061,"Kewaunee County",3.09,63,-0.3018,3.39
WI-063,"La Crosse County",5.46,90,1.0939,4.37
WI-065,"Lafayette County",3,32,-1.4491,4.45
WI-067,"Langlade County",2.16,18,-2.0005,4.16
WI-069,"Lincoln County",2.16,18,-2.0633,4.22
WI-071,"Manitowoc County",4.47,95,0.9566,3.51
WI-073,"Marathon County",2.72,24,-1.643,4.36
WI-075,"Marinette County",2.55,34,-1.0231,3.57
WI-077,"Marquette County",3.68,59,-0.3235,4
WI-078,"Menominee County",2.14,17,-1.8878,4.03
WI-079,"Milwaukee County",2.91,53,-0.5617,3.47
WI-081,"Monroe County",5.61,95,1.3424,4.27
WI-083,"Oconto County",2.65,34,-1.0944,3.74
WI-085,"Oneida County",2.3,21,-1.8352,4.14
WI-087,"Outagamie County",3.35,58,-0.5481,3.9
WI-089,"Ozaukee County",3.93,84,0.43,3.5
WI-091,"Pepin County",2.57,21,-1.8727,4.44
WI-093,"Pierce County",1.84,6,-2.7995,4.64
WI-095,"Polk County",2.75,23,-1.7933,4.54
WI-097,"Portage County",3.52,44,-0.744,4.26
WI-099,"Price County",1.99,9,-2.4499,4.44
WI-101,"Racine County",2.13,26,-1.5108,3.64
WI-103,"Richland County",3.92,60,-0.4114,4.33
WI-105,"Rock County",2.56,26,-1.5679,4.13
WI-107,"Rusk County",1.91,7,-2.5909,4.5
WI-109,"St. Croix County",1.94,8,-2.6253,4.57
WI-111,"Sauk County",4.11,74,0.0097,4.1
WI-113,"Sawyer County",1.87,7,-2.5014,4.37
WI-115,"Shawano County",2.49,29,-1.5372,4.03
WI-117,"Sheboygan County",4.64,98,1.088,3.55
WI-119,"Taylor County",2.44,16,-2.1732,4.61
WI-121,"Trempealeau County",4,58,-0.4242,4.42
WI-123,"Vernon County",4.91,75,0.513,4.4
WI-125,"Vilas County",2.51,23,-1.6781,4.19
WI-127,"Walworth County",2.76,35,-1.2065,3.97
WI-129,"Washburn County",2.2,15,-2.0781,4.28
WI-131,"Washington County",4.77,100,0.9961,3.77
WI-133,"Waukesha County",3.89,78,0.1902,3.7
WI-135,"Waupaca County",3.45,55,-0.6457,4.1
WI-137,"Waushara County",3.72,56,-0.4638,4.18
WI-139,"Winnebago County",4.09,68,0.1804,3.91
WI-141,"Wood County",3.77,48,-0.6056,4.38
WY-001,"Albany County",0.63,14,-1.0336,1.66
WY-003,"Big Horn County",0.65,12,-1.1937,1.84
WY-005,"Campbell County",2.11,59,-0.3208,2.43
WY-007,"Carbon County",0.62,32,-0.6705,1.29
WY-009,"Converse County",0.59,10,-1.3478,1.94
WY-011,"Crook County",2.67,59,-0.4102,3.08
WY-013,"Fremont County",0.51,17,-1.0776,1.59
WY-015,"Goshen County",0.58,4,-1.8928,2.47
WY-017,"Hot Springs County",0.43,12,-1.3968,1.83
WY-019,"Johnson County",1.01,14,-1.243,2.25
WY-021,"Laramie County",0.56,5,-1.6724,2.23
WY-023,"Lincoln County",0.83,42,-0.6476,1.48
WY-025,"Natrona County",0.45,16,-1.1109,1.56
WY-027,"Niobrara County",1.03,20,-1.4104,2.44
WY-029,"Park County",2.78,97,0.4957,2.28
WY-031,"Platte County",0.44,5,-1.7225,2.16
WY-033,"Sheridan County",1.32,16,-1.3648,2.68
WY-035,"Sublette County",0.73,32,-0.8262,1.56
WY-037,"Sweetwater County",1.08,88,0.1935,0.89
WY-039,"Teton County",2.67,82,0.2052,2.46
WY-041,"Uinta County",1.09,83,0.0037,1.09
WY-043,"Washakie County",0.48,14,-1.2652,1.75
WY-045,"Weston County",1.95,47,-0.6542,2.6
AK-013,"Aleutians East Borough",1.86,20,-1.3212,3.18
AK-016,"Aleutians West Census Area",2.94,55,-0.0138,2.95
AK-020,"Anchorage Municipality",1.19,6,-2.4441,3.63
AK-050,"Bethel Census Area",0.39,1,-1.3762,1.77
AK-060,"Bristol Bay Borough",0.61,7,-0.977,1.59
AK-063,"Chugach Census Area",2.43,1,-4.7033,7.13
AK-066,"Copper River Census Area",2.28,20,-0.9184,3.2
AK-068,"Denali Borough",0.86,2,-1.6563,2.52
AK-070,"Dillingham Census Area",0.78,2,-2.1734,2.95
AK-090,"Fairbanks North Star Borough",0.78,3,-1.3775,2.16
AK-100,"Haines Borough",3.1,49,-0.1245,3.22
AK-105,"Hoonah-Angoon Census Area",4.05,31,-1.0349,5.08
AK-110,"Juneau City and Borough",6.54,41,-0.5986,7.14
AK-122,"Kenai Peninsula Borough",0.42,1,-2.7346,3.15
AK-130,"Ketchikan Gateway Borough",5.28,28,-1.3646,6.64
AK-150,"Kodiak Island Borough",0.99,1,-2.653,3.64
AK-158,"Kusilvak Census Area",0.6,5,-0.7529,1.35
AK-164,"Lake and Peninsula Borough",0.63,2,-1.4153,2.05
AK-170,"Matanuska-Susitna Borough",0.94,2,-1.8412,2.78
AK-180,"Nome Census Area",0.75,39,-0.2187,0.97
AK-185,"North Slope Borough",0.9,32,-0.1897,1.09
AK-188,"Northwest Arctic Borough",1.02,48,-0.122,1.14
AK-195,"Petersburg Borough",4.66,19,-2.0692,6.73
AK-198,"Prince of Wales-Hyder Census Area",3.4,24,-1.223,4.62
AK-220,"Sitka City and Borough",3.79,19,-2.1328,5.92
AK-230,"Skagway Municipality",2.15,50,-0.1799,2.33
AK-240,"Southeast Fairbanks Census Area",1.96,18,-0.6226,2.58
AK-275,"Wrangell City and Borough",3.6,18,-2.3038,5.9
AK-282,"Yakutat City and Borough",3.68,10,-4.5903,8.27
AK-290,"Yukon-Koyukuk Census Area",0.54,2,-1.0229,1.56
